tweet_id,airline_sentiment,text
569935951868207104,neutral,😐 “@JetBlue: Our fleet's on fleek. http://t.co/QavvlAXLkl”
569935918225711105,negative,No no no bad airline bad! *bops you with newspaper* “@JetBlue: @maatkare67 We hope you're still our bae! @TatianaKing @thewayoftheid”
569935592651411456,neutral,X____x RT @JetBlue: Our fleet's on fleek. http://t.co/Y39YzDpBvU
569934977963573248,positive,"Yall tried it. ""@JetBlue: Our fleet's on fleek. http://t.co/62GoDFaKNB”"
569934594268471296,neutral,“@JetBlue: Our fleet's on fleek. http://t.co/MB0hVfqB1t”-see what ihop started 😑
569934048346251264,neutral,“@JetBlue: Our fleet's on fleek. http://t.co/RkwugmanM9” lmao you know a white person said this
569932678688055296,negative,can you not? RT @JetBlue Our fleet's on fleek. http://t.co/413GiAL0yl
569931753768382464,negative,Why @JetBlue let someone from black Twitter in their multimedia department?
569931469990154242,neutral,❤️❤️❤️“@JetBlue: Our fleet's on fleek. http://t.co/UHUmAskLdv”
569930522677399553,neutral,RT @JetBlue: Our fleet's on fleek. http://t.co/826Pkiq5HI
569930252606164993,negative,delete your account @JetBlue
569929677571166208,negative,Do less please @JetBlue
569929507945234433,positive,@JetBlue my family and I are excited to see you too😊😊
569929414491779072,negative,:( RT @JetBlue: Our fleet's on fleek. http://t.co/ncguZDgDaQ
569929075894194176,negative,“@JetBlue: Our fleet's on fleek. http://t.co/8o3SCR5EFW” smh yall expect me to trust a childish airline with my life? #Nah
569928989231353857,positive,"@JetBlue I love flying with u, but I have a question, why is one of ur planes called ny jets"
569928060587233280,neutral,“@JetBlue: Our fleet's on fleek. http://t.co/Hez4jk4ZsK” ~huh?
569927906241212416,negative,“@JetBlue: Our fleet's on fleek. http://t.co/tLGoihqkvS” 😐 make it stop.
569927856232534016,neutral,LMAO Y'ALL “@JetBlue: Our fleet's on fleek. http://t.co/LQjT2jvOYS”
569927792781086720,positive,@JetBlue sounds good!!!💙💙💙💙
569927506112815106,neutral,"@JetBlue @courteroy LOLZ. ""On Fleek"""
569927476463452160,neutral,@jetblue who's running your tweeter using the word fleek?
569927299908444160,negative,.@JetBlue this is enough for me to stop flying JetBlue.
569927288751587328,negative,STOP. USING.THIS.WORD. IF. YOU'RE. A. COMPANY. RT @JetBlue: Our fleet's on fleek. http://t.co/Fd2TNYcTrB
569927127350407168,positive,“@JetBlue: Our fleet's on fleek. http://t.co/JMnkJ6Bmc2” Jet Blizzue in the hizouse.
569927035524681728,negative,"“@JetBlue: Our fleet's on fleek. http://t.co/Lv9HwQDK9A”

Can't fly you anymore, we had a good run ✌️"
569926945535860736,positive,"@JetBlue Very excited, for the first time this Sunday, March 1 I get to fly #JetBlue flight 123 #Mint from JFK. Looking forward :-)"
569926909515034624,neutral,Okay. RT @JetBlue: Our fleet's on fleek. http://t.co/6H5uEZH4cv
569926688244703232,negative,“@JetBlue: Our fleet's on fleek. http://t.co/yZH4ZRQM0i” really JetBlue? #fleek?!!! 😂😂😂 hell no... Yall petty
569926674353160192,neutral,“@JetBlue: Our fleet's on fleek. http://t.co/H11jglw74L”ayyy 😎
569926659219922944,positive,@JetBlue  hahah 😂👌👌👌 love flying jet blue tho!! http://t.co/7VeE44MACM
569926608997498881,neutral,“@JetBlue: Our fleet's on fleek. http://t.co/mFSsh2UHUe” LMFAO!!!!!!!!!!
569926559982751744,positive,“@JetBlue: Our fleet's on fleek. http://t.co/vOUUFRN4jS” YASSS JetBlue ! Tell them !
569926460036657152,negative,@JetBlue I just booked a flight with you guys. I'm reconsidering that decision now after reading this tweet.
569925941067186179,neutral,They didnt just tweet this... Nah. RT “@JetBlue: Our fleet's on fleek. http://t.co/1yLn1Gx4QX”
569925929713188864,positive,"@JetBlue lmfao, i love it"
569925590276419584,neutral,@JetBlue woof.
569925551475056640,positive,@JetBlue I have a little more time then that..lol. Well actually a lot more. 36 days more. But I'm just excited!!
569925538946551808,negative,Why? 😒 RT @JetBlue Our fleet's on fleek. http://t.co/I7Ut2ZvHCO
569925511394119680,neutral,“@JetBlue: Our fleet's on fleek. http://t.co/3Ltx7JKBo9” is fleek dead yet now?
569925190236442624,negative,"But, are your flight attendants fucking tho? RT @JetBlue: Our fleet's on fleek. http://t.co/wGYzTnjCXm"
569925187757592576,neutral,“@JetBlue: Our fleet's on fleek. http://t.co/2UaICFJRmS” no way
569925111475793921,neutral,“@JetBlue: Our fleet's on fleek. http://t.co/PULp4i0w96” smh
569925091095646209,neutral,"Now put your baggage fees back on ""free."" RT @JetBlue: Our fleet's on fleek. http://t.co/oxsA8btVTB"
569925082832728064,neutral,"Bruh...real tweet from @JetBlue ""Our fleet's on fleek. http://t.co/dqny4aKTg9"""
569924793232785408,negative,nope. RT @JetBlue: Our fleet's on fleek. http://t.co/9SHhTvIOTI
569924676715220992,neutral,💯💯💯 RT @JetBlue: Our fleet's on fleek. http://t.co/SrM13qbRZD
569924654401495040,negative,@JetBlue no. Please stop.
569924418320740352,negative,"@JetBlue well, now I'll make sure to never fly JetBlue"
569924385387241474,neutral,😩😩😩“@JetBlue: Our fleet's on fleek. http://t.co/BBHTlZgH2C”
569924375723560961,neutral,Please don't. RT “@JetBlue: Our fleet's on fleek. http://t.co/gdzadXzBYA”
569924145380634624,positive,LMAO “@JetBlue: Our fleet's on fleek. http://t.co/aIyC9WV5oq”
569924117719199744,neutral,@JetBlue I digg it!
569924116335108096,positive,@JetBlue @BrandsSayingBae well here we go
569924101080535042,neutral,"@JetBlue I want you guys to be the first to fly to #Cuba, from NYC."
569924092280774656,negative,Haha! @JetBlue: Our fleet's on fleek. http://t.co/KmaNLdQbh4”
569923934054805504,positive,“@JetBlue: Our fleet's on fleek. http://t.co/kVXs1lCqLp” @alynewton new fav airline
569923825179054081,positive,@JetBlue Hopefully now my application for JetBlue donut designer will finally go through the proper channels.
569923761232850944,neutral,@JetBlue ...really?
569923685848653824,positive,@JetBlue Looking cool
569923525508665344,neutral,😩😂😂😂😂 “@JetBlue: Our fleet's on fleek. http://t.co/yco9dikpt9”
569923518051323906,neutral,@JetBlue no. come on.
569922420624068608,positive,@JetBlue Definitely! Lots of announcements and the app is great.
569921913667104768,negative,@JetBlue what else on this plane is duct-taped?? #ohboy #shouldigetoutandpush #airplane #flying… http://t.co/R9ZsVzuRLw
569921467552567296,positive,@JetBlue you bet:)
569921385100750849,negative,@JetBlue Sure did go south after breakfast though! Delayed three hours. :( :( :(
569920656621465601,neutral,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/IMVMpnQXAI
569920515542003712,positive,@JetBlue thank you. Appreciate that!!
569920090440916994,positive,@JetBlue The chairs could use some TLC. And more power outlets in the area would be a bonus. Headed to @UniversalORL !
569918453722656768,positive,@JetBlue Thanks. Used phone instead of computer and it worked!! Thx again!
569917729022586880,negative,@JetBlue someone should screen what you play on your flights. http://t.co/tNY9uIpha5
569913667476549632,negative,"@JetBlue For one way, not letting me select TO city....strange...and now some fairs look ""normal"" ????"
569911600934752256,positive,"alright @JetBlue.... done! alternatively, if you'd like to charter a private jet for me to PITT i will gladly accept :)"
569909756493746176,negative,@JetBlue great job getting flight 28 in 10 minutes early. Too bad we're at 50 minutes and counting waiting for our bags.
569908792776892416,neutral,"@JetBlue absolutely, my girlfriend and I will be Flight Booking Problems our Mexico flights in the next day or two, will send a Tweet when it's done!"
569908080114339840,neutral,@jetblue it's time for a direct flight from #JFK to #PITT.... @ Official JetBlue Terminal 5 - New York… http://t.co/QygXGmd3Sn
569906378233356290,neutral,"@JetBlue Indeed. I don't know what's going on in Pittsburgh that weekend, but, it's drawing a crowd via JetBlue!"
569905884425383936,negative,"@JetBlue I believe it's Irina. On the flip-side, super disappointed that EatUp Cafe isn't available on this BOS --&gt; SFO flight today."
569905336380989440,negative,"@JetBlue All good, I just have 2 remind myself that if this was 1914 I might be on a horse &amp; buggy. So what's a little delay right."
569904537739382784,positive,"@JetBlue good to know, thanks so much!"
569902181366820864,negative,@JetBlue Unhappy with 4 hour delayed flight.. Missed dinner
569901265163034624,neutral,@JetBlue HE is a lap infant (4 mons old)
569900367254831104,neutral,@JetBlue Thanks.
569899437662863360,positive,@JetBlue Thank you for the quick response! I am trying to request abassinet for my son. it would be great if you can help me with my request
569899413558169600,neutral,@JetBlue Gerne :)
569898995327377408,neutral,"@JetBlue Hey friends! Stupid question - Can I split payment methods for a flight purchase? Example: 1/2 debit card, 1/2 BillMeLate Flightr? Thanks!"
569894640675102722,negative,"@JetBlue  Called JB 3 times!Everytime, Auto Vmsg:""your wait time should not be longer than 9 mins"" waited longer than 18 mins and no answer!"
569894012800217088,negative,"@JetBlue All correct for rates Boston to Pittsburgh wknd March 14? Rates all of a sudden took off! Made plans, came back to buy &amp; surprised."
569893737385472000,neutral,@JetBlue expanding!  http://t.co/Kk6EixifP5  #Nantucket #Aviation
569892980712013824,positive,@JetBlue Mark T.  in Austin was great handling my bag issue.  #thanks
569892141335334913,neutral,@JetBlue I believe you have to follow me so I can send you a message
569890600474021889,neutral,@JetBlue I'll read this over a nice glass of wine right before I dig my heels into my next novel! Maybe travel is just what I need...
569890099917246464,positive,"@JetBlue @jeff_hofmann @DeniseJTaylor @LaurieAMeacham Good one! And indeed, it's JetBlue's finest day in history!"
569890084893413376,neutral,@JetBlue I would like the actual email address so I can follow up. thank you.
569889846472409088,neutral,@JetBlue ...and when did your legal department start running your social media channels?
569889547162669056,negative,"@JetBlue nope. The ""regular"" line was multi-x faster. You literally direct all the wheelchairs and strollers into the same line as EMS."
569889219805642752,neutral,@JetBlue sounds fun! How does that work?
569889139593646080,positive,@JetBlue thanks! Calling right now!
569888931443052544,negative,"@JetBlue Thank you, but that isn't really responding to my request, is it? You are sending me into a generic environment on your site."
569888183409893377,neutral,"@JetBlue I know there's no actual 'mile high' club, but surely there's something I can join ;-)"
569888159707738113,neutral,@JetBlue hello! my husband bought us a trip last night &amp; just noticed my last name is misspelled! What can I do? Thanks!
569887654713499648,neutral,@JetBlue to start 3xweekly @EmbraerSA #E190 flights from #Washington Reagan to #Nantucket between 19JUN-6SEP #avgeek
569885859954229248,negative,"@JetBlue I would like to communicate directly with a ""Customer Experience"" executive. Does Joanna Geraghty have an email address?"
569884951207813122,neutral,@JetBlue will you Cancelled Flight tonight's 7 pm out of DFW to BOS? #weather
569884948091396096,positive,@JetBlue Haha. Thanks. You guys are great. Unlike the @nyjets. ;-) #GoPatriots!
569883383930621952,positive,@jetblue thanks
569880288702173184,positive,@JetBlue it was booked through work but added upgrade on seat. Need the upgrade receipt.
569880105507540992,negative,@JetBlue Understood but I watched as fam heading to FL was expedited when they had 25m to takeoff. I am speaking at conference in SF
569879547908206592,positive,@JetBlue Thank you for the free flyfi!! Makes an already great airline even better! #jetblue #Boston #westpalmbeach #flybetter
569879497891303424,neutral,@JetBlue what's the easiest way to get a ticket receipt? Can I get one at check in or can I get one online? Thanks!
569877622869663744,positive,@JetBlue thank you!!
569877431227686912,negative,@JetBlue  any effort to fix your points system? 11 days and a call to customer service and still no account update. Chasing points is no fun
569876427270701056,negative,"@JetBlue I tried! Had me running from curb-side to self-check &amp; wasting even more time. Ended up Flight Booking Problems United for $$$, am so upset"
569874374741925889,negative,@JetBlue keeps getting better. No water on the plane.
569874150636048384,neutral,.@JetBlue That's what I planned on but Boston traffic due to recent weather was insane! If I had been expedited I would have made it.
569873065464573952,positive,@JetBlue I wish you all the best of luck :-) I'm enjoying the luxurious free!! amount of leg space rn. Thanks
569870480993181698,negative,@JetBlue I don't want JetBlue +TV. I want JetBlue +WIFI :(((
569867719874650112,positive,@JetBlue great to see the RedSox plane and your reminder you ❤️NY side by side at JFK #catsanddogslivingtogether http://t.co/KFUyYoKUFv
569866317706231808,neutral,@JetBlue  would love to go to Hawaii to visit pearl harbor.
569865536873500672,negative,@JetBlue what is the deal with flt 460 today? Departure keeps changing. When is it going why is it so Late Flight?
