TweetId,Sentiment,TweetText
126492010864574464,irrelevant,"Android Beam: Compartilhamento de aplicativos, links, multimidia e contatos via NFC  #icecreamsandwich #galaxynexus #google #samsung"
126491986927685632,irrelevant,"RT @g123k: Google a pas innové avec un tamagochi, ils ont tout compris #google #nexusprime"
126491961271136256,irrelevant,RT @twandroid: Partage d'apps en NFC #google #nexusprime
126491942077992961,irrelevant,Les annonces se suivent et sont toutes super pratiques #ics #android #google
126491928320688128,irrelevant,Partage d'apps en NFC #google #nexusprime
126491895512838144,irrelevant,Shoutout to our New Twitter Friends &  #WelcomeToTwitter! Thanks to everyone following @xrvolume - #myspace #wordpress #Google+
126491807205965825,irrelevant,Alguien dejara de trabajar en #Samsung o #Google
126491801723994114,irrelevant,Tipp: kostenlose SEO-Infos  http://t.co/1ayEKV6F #google
126491743301537792,irrelevant,To gostando do Android 4.0  #google #android
126491727673569280,irrelevant,le nfc intégré aussi dans #nexus #google #android '-'
126491723353427968,irrelevant,"Google a pas innové avec un tamagochi, ils ont tout compris #google #nexusprime"
126491662879965184,irrelevant,Android Beam: Compartilhamentovia NFC  #icecreamsandwich #galaxynexus #google #samsung
126491659008610304,irrelevant,RT @twandroid: Android Beam : partager du contenu entre devices Android via le NFC #google #nexusprime
126491616641953792,irrelevant,Android 4.0 endast för enheter med 720p-skärm? http://t.co/BqpiYl6W #android #google #ics
126491544558632960,irrelevant,Android Beam : partager du contenu entre devices Android via le NFC #google #nexusprime
126491450035814400,irrelevant,"Et de 3 #fails, mais au moins c'est du vrai direct #google #nexusprime"
126491409871155200,irrelevant,BUGOU asoeijoaijoriaejr #icecreamsandwich #galaxynexus #google #samsung
126491356481859585,irrelevant,RT @Formateate: Tendremos nueva interfaz de #google #calendar
126491323774672896,irrelevant,"viva #Microsoft o #google para e copiar a #apple e copia o #wp7 de tao bom que é. Incrivel como a interface metro esta ali,"
126491290627080194,irrelevant,RT @twandroid: Messagerie vocale directement dans ICS #google #nexusprime
126491272088260609,irrelevant,joga meu nome no #google pra ver no que vai dar ;) ♪
126491237720141825,irrelevant,Messagerie vocale directement dans ICS #google #nexusprime
126491078797950976,irrelevant,Pas mieux \o/ RT @g123k: #kikitoutdur devant ICS #google #nexusprime
126491075870343168,irrelevant,RT @twandroid: Possibilité de voir les mises à jour (un peu comme Sony Ericsson avec l'intégration Facebook) #google #nexusprime
126490998816768001,irrelevant,"Παει κ η #google ! Αποθανε!? ""The server encountered an error and could not complete your request"""
126490976565985281,irrelevant,RT @g123k: #kikitoutdur devant ICS #google #nexusprime
126490918885920768,irrelevant,#kikitoutdur devant ICS #google #nexusprime
126490858735407104,irrelevant,发现 #google 特意的故意的不提 #facebook ，哈哈哈。
126490790150144000,irrelevant,O android 4.0 Ice Cream Sandwich agenda de contato esta parecendo o windows phone 7 #google #android
126490759766618112,irrelevant,"RT @twandroid Nouvelle application Contacts : les connections Linkedin, Twitter.. sont enfin intégrées ! #google #nexusprime"
126490644616200192,irrelevant,Possibilité de voir les mises à jour (un peu comme Sony Ericsson avec l'intégration Facebook) #google #nexusprime
126490589125550080,irrelevant,サムスン、Googleと共同でGoogleリファレンス機「Galaxy Nexus」を正式発表、11月に世界各地で発売　http://t.co/zwSUFuez #androidjp #samsung #google #galaxynexus
126490558230302721,irrelevant,"@nandokanarski PUTZ, que bela MERDA... #Google #Android #fail"
126490549367738368,irrelevant,"Chrome Experiment – WebGL Bookcase, biblioteca infinita de Google Books http://t.co/HrLLVlIK #Google #Chrome #GoogleChrome #Software"
126490540794576896,irrelevant,"RT @twandroid: Nouvelle application Contacts : les connections Linkedin, Twitter.. sont enfin intégrées ! #google #nexusprime"
126490516186595328,irrelevant,SO Hinweis: kostenlose SEO Videos  http://t.co/pwldYXVE #google
126490479859736576,irrelevant,"Nouvelle application Contacts : les connections Linkedin, Twitter.. sont enfin intégrées ! #google #nexusprime"
126490448436015104,irrelevant,A diagramação das fotos está bem parecida com a do windows mango #icecreamsandwich #galaxynexus #google #samsung
126490435836325888,irrelevant,O Ice Cream Sandwich praticamente dispensa apps de terceiros! #android #google Galaxy Nexus
126490420808126464,irrelevant,#Google #Panda Où est parti le 30 % de trafic perdu?  http://t.co/QONIToAg
126490021493616640,irrelevant,@VinnyMartiins colokei no #Google pra saber !
126489969677176832,irrelevant,Excelente. Proximo cel? RT @Giuliano3G: Presentanción #Android 4.0 y Samsung Nexus Prime - http://t.co/8l9vzqgn #Google. (Se jodió #iOS5)
126489957538873344,irrelevant,"RT @twandroid: C'est quand même une conférence, où on n'attend pas 1h30 pour avoir une nouveauté.... #google #nexusprime"
126489935313256449,irrelevant,Android #ICS predice cuál será tu gasto de datos y te advierte o bloquea para que no gastes más dinero! #tecnologia #ciencia #google
126489934088511490,irrelevant,RT @twandroid: Le panorama est très sympa et peut être coupé à tout moment #google #nexusprime
126489915042168833,irrelevant,"C'est quand même une conférence, où on n'attend pas 1h30 pour avoir une nouveauté.... #google #nexusprime"
126489907349831680,irrelevant,直擊！【@Phone雜誌 / @微博通訊社 19日訊】谷歌+三星智能手機發布會http://t.co/SFBLWqjg @LK154: #Google 跟 #Samsung 正式發佈 #Galaxy #Nexus… 手機規格如下：http://t.co/MyIcSKXW #ICS
126489892678144000,irrelevant,Panoramique implémenté :o #android #google #nexusprime &lt;3 j'ai envie du tel mnt
126489830677942272,irrelevant,caramba a galera da #google mandou muito bem no novo #android novidades na app da camera estão d+ #soudev \o/ quero o novo Google Nexus :D
126489823103041537,irrelevant,Sistema de fotos panorâmicas na camera do icecream sandwich #icecreamsandwich #galaxynexus #google #samsung
126489808913694720,irrelevant,#google #motorola Motorola-Übernahme durch Google: Justizministerium fordert Informationen: Mitte August wurde b... http://t.co/C5nZWALj
126489703418568705,irrelevant,Le panorama est très sympa et peut être coupé à tout moment #google #nexusprime
126489580835848193,irrelevant,RT @twandroid: Panoramas sur ICS ! #google #nexusprime
126489542436995072,irrelevant,RT @twandroid: Possibilité de taguer les personnes #google #nexusprime
126489540906070018,irrelevant,Panoramas sur ICS ! #google #nexusprime
126489462648745984,irrelevant,Possibilité de taguer les personnes #google #nexusprime
126489460551585792,irrelevant,RT @twandroid: Nouveau layout pour la Galerie qui est en forme de magazine #google #nexusprime
126489430830743552,irrelevant,RT @twandroid Prise de photo quasi instantannée #ouaaaaaaahhhhh #google #nexusprime
126489415248920576,irrelevant,Nouveau layout pour la Galerie qui est en forme de magazine #google #nexusprime
126489326786850816,irrelevant,"RT @twandroid: Editeur de photo maintenant : redimensionner, .... (ce qu'on avait déjà vu) #google #nexusprime"
126489254535774208,irrelevant,"Editeur de photo maintenant : redimensionner, .... (ce qu'on avait déjà vu) #google #nexusprime"
126489247581609986,irrelevant,Presentanción #Android 4.0 y Samsung Nexus Prime - http://t.co/Iy3VNaFF #Google. (Se jodió #iOS5)
126489192866910208,irrelevant,Muito rapida essa velocidade de captura de imagens da camera do Galaxy Nexus #icecreamsandwich #galaxynexus #google #samsung
126489107143737344,irrelevant,RT @twandroid: Prise de photo quasi instantannée #ouaaaaaaahhhhh #google #nexusprime
126489099858214914,irrelevant,Hinweis: kostenlose SEO-Infos  http://t.co/d3WrYCUT #google
126489084003762176,irrelevant,Prise de photo quasi instantannée #ouaaaaaaahhhhh #google #nexusprime
126489023928741890,irrelevant,Bien repensé l'app photo #nexusprime #google #android avec l'aperçu direct
126489012423770113,irrelevant,Parisian Love: How to impress a French? http://t.co/Nh81Cbqf #google
126488974595334144,irrelevant,Cool!! #google #win RT: @a1arte: Google y Samsung lanzan oficialmente el Galaxy Nexus con Android Ice Cream Sandwich http://t.co/kE0dFNQL
126488887026655232,irrelevant,L'affichage de l'Intent Share est cool sur l'appareil photo : #google #nexusprime
126488858815774721,irrelevant,Pagaliau oficialiai pristatytas Samsung Galaxy Nexus http://t.co/BHetRH4B #android_4 #galaxy #google
126488807922085889,irrelevant,Meu Bom Jesus que velocidade de captura é essa ? #icecreamsandwich #galaxynexus #google #samsung
126488559795453954,irrelevant,RT @twandroid: Possibilité de ne sélectionner qu'une période et savoir pour chaque app combien de data a été utilisé #google #nexusprime
126488553352994817,irrelevant,Pô. Gostei do novo sistema de reconhecimento facial do Android. Tão forte que não liberou nem o dono do smartphone. #Google #ICS
126488503428190208,irrelevant,Possibilité de ne sélectionner qu'une période et savoir pour chaque app combien de data a été utilisé #google #nexusprime
126488427779727360,irrelevant,デフォでデータ通信制御？　#android #google
126488387531194369,irrelevant,"RT @twandroid: Consommation data affichée dans les paramètres, avec même une approximation de la consommation future !#google #nexusprime"
126488315041030144,irrelevant,Data Usage: Nada mais de aplicativos para monitorar tráfego de Dados #icecreamsandwich #galaxynexus #google #samsung
126488313187143681,irrelevant,RT @twandroid: Deux lignes sont affichées sur la première page de GMail pour chaque mail : un aperçu en quelque sorte #google #nexusprime
126488305859698688,irrelevant,"Consommation data affichée dans les paramètres, avec même une approximation de la consommation future !#google #nexusprime"
126488293717192704,irrelevant,#1 #Google ranked funniest #FUNNY #tshirts on the net #Sushi #BarExam http://t.co/jSrVRFgK #lawschool #lawyers #SALE #humor #lawyers
126488289988452352,irrelevant,#1 #Google ranked funniest #FUNNY #tshirts on the net #Sushi #BarExam http://t.co/fXJyOZeV #lawschool #lawyers #SALE #humor #lawyers
126488289157976064,irrelevant,RT @twandroid: Nouvelle app Calendrier : plus épurée #google #nexusprime
126488234359406593,irrelevant,Olha o tamanho desse CRÂNIO! xD #Google #Android
126488066977308673,irrelevant,RT @twandroid: Intégration de la reconnaissance vocale #google #nexusprime
126488061369532417,irrelevant,Très plaisante cette mise à jour d'Android ! En espérant que cela stimulera Apple à nous pondre du nouveau. #Google #icecreamsandwich
126488048962772992,irrelevant,RT @twandroid: Le clavier semble avoir peu bougé depuis Gingerbread #google #nexusprime
126487986425696259,irrelevant,Pinch to zoom sur le calendrier (comme sur Honeycomb) #google #nexusprime
126487974975242240,irrelevant,RT @twandroid: La prise de captures d'écran est officialisée !!!!!! #google #nexusprime
126487943509581824,irrelevant,RT @twandroid: Possibilité de mettre des contacts dans les dossiers ! #google #nexusprime
126487924698128384,irrelevant,Tendremos nueva interfaz de #google #calendar
126487924249329664,irrelevant,RT @twandroid: Widgets redimensionnables aussi #google #nexusprime
126487911465095169,irrelevant,RT @twandroid: Widgets scrollables comme sur Honeycomb #google #nexusprime
126487879139590144,irrelevant,RT @twandroid: Des boutons virtuels... #google #nexusprime
126487855362088961,irrelevant,Nouvelle app Calendrier : plus épurée #google #nexusprime
126487852824526848,irrelevant,RT @twandroid: Nouveau lockscreen (écran de déverrouillage) à la Honeycomb #google #nexusprime
126487831572004864,irrelevant,RT @twandroid: Nouvelle police (font) pour android : Roboto #google #nexusprime http://t.co/NvBPe6fm
126487783077449728,irrelevant,RT @twandroid: Le baromètre est inclus dans le Galaxy Nexus #google #nexusprime
126487738294861824,irrelevant,Okay its officially a #sausagefest here @thursdays it really makes no sense based on the feedback from #google?? Moving on...
126487624444674048,irrelevant,Deux lignes sont affichées sur la première page de GMail pour chaque mail : un aperçu en quelque sorte #google #nexusprime
126487457381359617,irrelevant,The ARM Cortex-A9 Processors pdf ebook:  http://t.co/F8mSgjgF #google
126487454797668353,irrelevant,Settlement with Multiple Plaintiffs: The Role of Insolvency pdf ebook:  http://t.co/YEl8Pq4O #google
126487422249861120,irrelevant,Reconnaissance Faciale de ouf là ! :p #google #android
126487408500940800,irrelevant,Le agregan face unlock: bloquear y desbloquear el telefono con tu rostro. ESTA DEMASIADO INTERESANTE LA CONFERENCIA DE #GOOGLE JUSTO AHORA.
126487406131150848,irrelevant,"Ya tendremos browser con tabs, y nuestros bookmarks se sincronizarán con Chrome! #ics #google"
126487403220320258,irrelevant,vendo os significadosdos sonhos aki no #Google pqe meu livro eu emprestei enfiaram no cú pqe até hj nunca me devolveram =X
126487385461633024,irrelevant,Ishi o #faceunlock do #icecreamsandwich #android não funcionou no seu lançamento #google
126487165969510400,irrelevant,"RT @SE4mCom: المؤتمر الخاص بجوجل وسامسونج يبدأ خلال الدقائق القادمة 
http://t.co/WUF65DTr #SE4m #Google #SAMSUNG #follow_up http://t.co/ ..."
126487155886407680,irrelevant,"RT @twandroid: ""Request desktop site"" : fonction très sympa #google #nexusprime"
126487143555153920,irrelevant,RT @twandroid: Possibilité de sauvegarder pour visionner hors-ligne #google #nexusprime
126487140317147136,irrelevant,きたーーーっ！！Galaxy Nexus！！！　http://t.co/7IgbD9U0 #android #galaxy #nexus #google
126486968682037248,irrelevant,RT @twandroid Nouvelle gestion des onglets sur le navigateur #google #nexusprime
126486956149448704,irrelevant,"""Request desktop site"" : fonction très sympa #google #nexusprime"
126486814520381440,irrelevant,Reconnaissance faciale poir debloquer ton phone :-)  #google #android
126486790818373632,irrelevant,Nouvelle gestion des onglets sur le navigateur #google #nexusprime
126486753598119936,irrelevant,RT @twandroid: Hugo Barra sur scène #google #nexusprime
126486526631743488,irrelevant,A los interesados pueden seguir la presentación stream de #google y #samsung sobre lo nuevo de #android
126486211824058368,irrelevant,Use Caution When Sharing on Social Networks http://t.co/SXNoBASn via @LarryMagid #youth #facebook #google+
